Validprtprimcattyp|Validprtsubcattyp|Prtid|Locid|Prtlglnm|Prtlocnm|Validloctyp|Phyaddrstr1txt|Phyaddrstr2txt|Phyaddrctynm|PhyAddrStCd|Phyaddrpostcd|Geolattude|Geolngtude|Phone|Fax|Web|Email|Lastupdtdt
ED|SBDC|83290|249922|Missouri Small Business Development Center ~ University of Missouri|Missouri Small Business Development Center ~ St. Louis SBTDC|BO|100 N. Tucker Suite 540| |St. Louis|MO|63108||||||wilsonkr@missouri.edu|05/24/2011
ED|SBDC|83290|249906|Missouri Small Business Development Center ~ University of Missouri|Missouri Small Business Development Center ~ University of Missouri|HO|410 S 6th St| |Columbia|MO|65211|||573-882-4321||||05/24/2011
ED|SBDC|83290|474623|Missouri Small Business Development Center ~ University of Missouri|Missouri Small Business Development Center ~MO PTAC - Blue Springs / Mizzou Center|BO|1600 NE Colorado Dr.|Suite 114|Blue Springs|MO|64014||||||leonardd@umkc.edu|05/24/2011
ED|SBDC|83290|485487|Missouri Small Business Development Center ~ University of Missouri|Missouri SBTDC ~ Joseph Newman Innovation Ctr|BO|320 E.4th Street||Joplin|MO|64801|||||||09/12/2011
ED|SBDC|83290|506973|Missouri Small Business Development Center ~ University of Missouri|Lincoln University|BO|203 Young Hall|820 Chestnut Street|Jefferson City|MO|65102|||573-681-5608|||hendricksa2@lincoln.edu|08/06/2015
ED|SBDC|83290|488578|Missouri Small Business Development Center ~ University of Missouri|Missouri SBDC~International Trade Center|BO|615 Olive Street|Fl 13|St. Louis|MO|63101-1717|||314-516-6121||||03/26/2013
ED|SBDC|83290|495473|Missouri Small Business Development Center ~ University of Missouri|St. Louis County MO PTAC|BO|615 Olive St. Ste. 1300||Saint Louis|MO|63101-1717|||314-621-3888|||millerhooverm@missouri.edu|10/24/2013
ED|SBDC|83290|466054|Missouri Small Business Development Center ~ University of Missouri|Missouri Small Business Development Center ~ Moberly Area Community College (MACC)-SBTDC|BO|101 College Avenue| |Moberly|MO|65270|||660-263-5865||||05/24/2011
ED|SBDC|83295|442227|Nebraska Business Development Center ~ University of Nebraska at Omaha |Nebraska Business Development Center ~ Chadron Center |BO|1000 Main Street|Burkhiser #137|Chadron|NE|69337|||308-432-6258||||05/31/2011
ED|SBDC|83295|249983|Nebraska Business Development Center ~ University of Nebraska at Omaha |Nebraska Business Development Center ~ University of Nebraska at Omaha|HO|6708 Pine Street|Suite 200|Omaha|NE|68182-0248|||||||05/24/2011
ED|SBDC|83295|249985|Nebraska Business Development Center ~ University of Nebraska at Omaha |Nebraska Business Development Center ~ University of Nebraska at Kearney|BO|1917 West 24 St.| |Kearney|NE|68849-4440|||||||05/24/2011
ED|SBDC|83295|249986|Nebraska Business Development Center ~ University of Nebraska at Omaha |Nebraska Business Development Center ~ University of Nebraska at Lincoln|BO|1320 Q Street| |Lincoln|NE|68588|||||||05/24/2011
ED|SBDC|83295|249987|Nebraska Business Development Center ~ University of Nebraska at Omaha |Nebraska Business Development Center ~ University of Nebraska at Omaha|BO|300 E. Third Street| |North Platte|NE|69101|||||||05/24/2011
ED|SBDC|83295|249990|Nebraska Business Development Center ~ University of Nebraska at Omaha |Nebraska Business Development Center ~ University of Nebraska at Omaha|BO|6708 Pine Street|Suite 200|Omaha|NE|68182-0248|||||||06/14/2011
ED|SBDC|83295|249992|Nebraska Business Development Center ~ University of Nebraska at Omaha |Nebraska Business Development Center ~ University of Nebraska at Omaha|BO|4502 Avenue I| |Scottsbluff|NE|69361|||||||06/03/2011
ED|SBDC|83295|249993|Nebraska Business Development Center ~ University of Nebraska at Omaha |Nebraska Business Development Center ~ Wayne State College|BO|1111 Main Street| |Wayne|NE|68787|||||||05/24/2011
ED|SBDC|83299|458170|Nevada Small Business Development Center ~ University of Nevada Reno|Nevada Small Business Development Center ~ Pahrump SBDC|BO|1301 South Highway 160|NSB Building, 2nd Floor|Pahrump|NV|89048|||||||05/24/2011
ED|SBDC|83299|442212|Nevada Small Business Development Center ~ University of Nevada Reno|Nevada Small Business Development Center ~ Hispanic Business Network|BO|1664 N Virginia Street, Ansari Building Room 411||Reno|NV|89557-0032|||||||02/17/2012
ED|SBDC|83299|437163|Nevada Small Business Development Center ~ University of Nevada Reno|Nevada Small Business Development Center ~ Fallon SBDC Service Center|BO|448 W. Williams Ave, Ste 103||Fallon|NV|89406|||||||02/17/2012
ED|SBDC|83299|437161|Nevada Small Business Development Center ~ University of Nevada Reno|Nevada Small Business Development Center ~ Ely SBDC Service Center|BO|1320 E Aultman Street||Ely|NV|89301|||||||02/17/2012
ED|SBDC|83299|437162|Nevada Small Business Development Center ~ University of Nevada Reno|Nevada Small Business Development Center ~ Carson Valley SBDC Service Center|BO|108 E Proctor Street||Carson City|NV|89701|||||||02/18/2012
ED|SBDC|83299|250035|Nevada Small Business Development Center ~ University of Nevada Reno|Nevada Small Business Development Center ~ Reno SBDC|HO|1664 N Virginia Street, Ansari Building Room 411||Reno|NV|89557-0032|||||||02/17/2012
ED|SBDC|83299|250036|Nevada Small Business Development Center ~ University of Nevada Reno|Nevada Small Business Development Center ~ Carson City|BO|108 E Proctor Street||Carson City|NV|89701|||||||02/17/2012
ED|SBDC|83299|250037|Nevada Small Business Development Center ~ University of Nevada Reno|Nevada Small Business Development Center ~ Elko SBDC|BO|1500 College Parkway| |Elko|NV|89801|||||||02/17/2012
ED|SBDC|83299|250040|Nevada Small Business Development Center ~ University of Nevada Reno|Nevada Small Business Development Center ~ Business Environmental Program|BO|6100 Neil Road, Suite 400||Reno|NV|89511|||||||02/17/2012
ED|SBDC|83299|250041|Nevada Small Business Development Center ~ University of Nevada Reno|Nevada Small Business Development Center ~ Winnemucca|BO|90 West 4th Street| |Winnemucca|NV|89445|||||||05/24/2011
ED|SBDC|83299|473195|Nevada Small Business Development Center ~ University of Nevada Reno|Nevada Small Business Development Center ~ Hawthorne SBDC|BO|901 E Street| |Hawthorne|NV|89515|||||||02/17/2012
ED|SBDC|83299|503910|Nevada Small Business Development Center ~ University of Nevada Reno|Henderson SBDC|BO|Henderson Office of Economic Development|280 South Water Street|Henderson|NV|89015|||702-267-1657|||Huston.pullen@unlv.edu|10/31/2014
ED|SBDC|83299|487505|Nevada Small Business Development Center ~ University of Nevada Reno|Nevada Small Business Development Center ~ Las Vegas Urban Chamber of Commerce|BO|1951 Stella Lake Street, Suite 26 ||Las Vegas|NV|89106|||702-648-6222||||02/18/2012
ED|SBDC|83299|494309|Nevada Small Business Development Center ~ University of Nevada Reno|UNLV-Business Start-Up Center|BO|4505 S. Maryland Parkway, |Suite 300|Las Vegas|NV|89154-1092|||702-895-0932||||07/18/2013
ED|SBDC|83296|250000|New Hampshire Small Business Development Center ~ University of New Hampshire|New Hampshire SBDC ~ Seacoast Regional Office|BO|1 Washington Street|Suite 457|Dover|NH|03820||||||warren.daniel@unh.edu|05/22/2014
ED|SBDC|83296|249994|New Hampshire Small Business Development Center ~ University of New Hampshire|New Hampshire Small Business Development Center ~University of New Hampshire|HO|10 Garrison Avenue|201 Paul Hall|Durham|NH|03824-3593||||||richard.grogan@unh.edu|01/19/2016
ED|SBDC|83296|249995|New Hampshire Small Business Development Center ~ University of New Hampshire|New Hampshire SBDC ~ Keene State College ~ Small Business Development Center|BO|Blake House| |Keene|NH|03453||||||goden@keene.edu|02/18/2012
ED|SBDC|83296|249996|New Hampshire Small Business Development Center ~ University of New Hampshire|New Hampshire SBDC ~ North Country Regional Office|BO|White Mtn Community College|2020 Riverside Drive|Berlin|NH|03570||||||stewart.l.gates@mwarep.org|05/22/2014
ED|SBDC|83296|249997|New Hampshire Small Business Development Center ~ University of New Hampshire|New Hampshire SBDC ~ Manchester Regional Office|BO|UNHM| 88 Commercial Street|Manchester|NH|03101||||||andrea.obrien@unh.edu|01/19/2016
ED|SBDC|83296|249998|New Hampshire Small Business Development Center ~ University of New Hampshire|New Hampshire SBDC ~ Nashua Community College, Nashua Regional Office|BO|Nashua Community College|505 Amherst St., Rm 214|Nashua|NH|03063||||||hollis.mcguire@unh.edu|05/22/2014
ED|SBDC|83296|500264|New Hampshire Small Business Development Center ~ University of New Hampshire|New Hampshire SBDC - Lakes Region|BO|Belknap Economic Development Council|38 South Main Street|Laconia|NH|03246|||603-397-8404|||sally.holder@unh.edu|05/22/2014
ED|SBDC|83296|507068|New Hampshire Small Business Development Center ~ University of New Hampshire|Grafton County Economic Development Council|BO|131 Main Street||Plymouth|NH|03264|||||||02/17/2016
ED|SBDC|83293|249960| North Carolina Small Business and Technology Development Center ~ University of North Carolina|North Carolina Small Business and Technology Development Center ~ University of North Carolina|HO|5 West Hargett Street|Suite 600|Raleigh|NC|27601-1742||||||sdaugherty@sbtdc.org|05/24/2011
ED|SBDC|83293|249961| North Carolina Small Business and Technology Development Center ~ University of North Carolina|North Carolina Small Business and Technology Development Center ~Western Carolina University Sub-Center~Asheville SBTDC|BO|46 Haywood Street|Suite 212|Asheville|NC|28801||||||abrown@sbtdc.org|02/15/2012
ED|SBDC|83293|249962| North Carolina Small Business and Technology Development Center ~ University of North Carolina|North Carolina Small Business and Technology Development Center ~Appalachian State University~Northwestern Region SBTDC|BO|130 Poplar Grove Rd| |Boone|NC|28607||||||kmcconnaghy@sbtdc.org|05/24/2011
ED|SBDC|83293|249963| North Carolina Small Business and Technology Development Center ~ University of North Carolina|North Carolina Small Business and Technology Development Center ~ University of North Carolina at Chapel Hill ~Central Carolina Region SBTDC|BO|1700 MLK Jr Blvd|Suite 115 CB 1823|Chapel Hill|NC|27599-1823||||||rilinitch@sbtdc.org|02/16/2012
ED|SBDC|83293|249964| North Carolina Small Business and Technology Development Center ~ University of North Carolina|North Carolina Small Business and Technology Development Center ~University of North Carolina at Charlotte~Southern Piedmont Region SBTDC|BO|PORTAL Building, Suite 232|9319 Robert D. Snyder Road|Charlotte|NC|28223|||704-687-0440|||lloucks@sbtdc.org|02/04/2015
ED|SBDC|83293|249965| North Carolina Small Business and Technology Development Center ~ University of North Carolina|North Carolina Small Business and Technology Development Center ~Western Carolina University~Western Region SBTDC|BO|204 Forsyth Bldg|WCU School of Business|Cullowhee|NC|28723-9646||||||wcagle@sbtdc.org|05/24/2011
ED|SBDC|83293|249966| North Carolina Small Business and Technology Development Center ~ University of North Carolina|North Carolina Small Business and Technology Development Center ~Elizabeth City State University~Northeastern Region SBTDC|BO|1704 Weeksville Road|P.O. Box 874|Elizabeth City|NC|27909-7806||||||gbrown@sbtdc.org|05/24/2011
ED|SBDC|83293|249967| North Carolina Small Business and Technology Development Center ~ University of North Carolina|North Carolina Small Business and Technology Development Center ~Fayetteville State University~Cape Fear Region SBTDC|BO|1200 Murchison Rd., Suite #6| |Fayetteville|NC|28302||||||jmarshburn@sbtdc.org|05/24/2011
ED|SBDC|83293|249968| North Carolina Small Business and Technology Development Center ~ University of North Carolina|North Carolina Small Business and Technology Development Center ~North Carolina A&T State University~Northeast Piedmont SBTDC|BO|2007 Yanceyville St, Ste 303| P.O. Box D-22|Greensboro|NC|27405-5000||||||vdau@sbtdc.org|05/24/2011
ED|SBDC|83293|249969| North Carolina Small Business and Technology Development Center ~ University of North Carolina|North Carolina Small Business and Technology Development Center ~East Carolina University~Eastern Region SBTDC|BO|300 East First Street|Willis Bldg.|Greenville|NC|27858-4353||||||cwilburn@sbtdc.org|05/24/2011
ED|SBDC|83293|249970| North Carolina Small Business and Technology Development Center ~ University of North Carolina|North Carolina Small Business and Technology Development Center ~Appalachian State University Sub-Center~Hickory SBTDC|BO|1990 Main Ave S.E.| |Hickory|NC|28602||||||wparrish@sbtdc.org|05/24/2011
ED|SBDC|83293|249971| North Carolina Small Business and Technology Development Center ~ University of North Carolina|North Carolina Small Business and Technology Development Center ~University of North Carolina at Pembroke~Small Business & Technology Development Center|BO|P.O. Box 1510|COMtech Livermore Dr.|Pembroke|NC|28372-1510||||||bwilkerson@sbtdc.org|05/24/2011
ED|SBDC|83293|249972| North Carolina Small Business and Technology Development Center ~ University of North Carolina|North Carolina Small Business and Technology Development Center ~Capital Region SBTDC|BO|1021 Main Campus Drive, CB 7019|Poulton Innovation Center|Raleigh|NC|27606|||919-513-1500|||lloucks@sbtdc.org|02/04/2015
ED|SBDC|83293|249974| North Carolina Small Business and Technology Development Center ~ University of North Carolina|North Carolina Small Business and Technology Development Center ~University of North Carolina at Wilmington~Southeastern Region SBTDC|BO|1612 Military Cutoff Rd|Suite 208|Wilmington|NC|28403-5977||||||fscarlett@sbtdc.org|05/24/2011
ED|SBDC|83293|249975| North Carolina Small Business and Technology Development Center ~ University of North Carolina|North Carolina Small Business and Technology Development Center ~Winston-Salem State University~Northwest Piedmont Region SBTDC|BO|301 N Main St, 9th Floor|Suite 921A|Winston-Salem|NC|27101-0001||||||babee@sbtdc.org|05/24/2011
ED|SBDC|83293|473548| North Carolina Small Business and Technology Development Center ~ University of North Carolina|North Carolina Amall Business and Technology Development Center ~ NCCU-Durham Satellite|BO|1801 Fayetteville St G08-G09||Durham|NC|27707-3129|||919-530-7386|||mspeight@SBTDC.org|02/18/2012
ED|SBDC|83294|437181|North Dakota Small Business Development Center ~ University of North Dakota |Dickinson SBDC Regional Center|BO|291 Campus Drive, DSU| |Dickinson|ND|58601|||701-483-2507||http://www.ndsbdc.org/|dickinson@ndsbdc.org|01/06/2017
ED|SBDC|83294|437183|North Dakota Small Business Development Center ~ University of North Dakota |Devils Lake SBDC|BO|417 NE 5th Street||Devils Lake|ND|58301|||701-477-3561||http://www.ndsbdc.org/||11/08/2016
ED|SBDC|83294|249976|North Dakota Small Business Development Center ~ University of North Dakota |University of North Dakota - ND SBDC Lead Center|HO|University of North Dakota|293 Centennial Drive, Stop 7308|Grand Forks|ND|58202-7308|||701-777-3700||http://www.ndsbdc.org/||10/19/2015
ED|SBDC|83294|249977|North Dakota Small Business Development Center ~ University of North Dakota |Bismarck SBDC Regional Center|BO|1200 Memorial Highway||Bismarck|ND|58504|||701-328-5865||http://www.ndsbdc.org/||08/20/2016
ED|SBDC|83294|249978|North Dakota Small Business Development Center ~ University of North Dakota |Fargo SBDC Regional Center|BO|1854 NDSU Research Circle N,|Suite 7|Fargo|ND|58102|||701-499-5273||http://www.ndsbdc.org/|fargo@ndsbdc.org|10/19/2015
ED|SBDC|83294|249979|North Dakota Small Business Development Center ~ University of North Dakota |Jamestown SBDC Regional Center|BO|419 NE 5 Street| |Jamestown|ND|58401|||701-952-8060||http://www.ndsbdc.org/||10/19/2015
ED|SBDC|83294|249980|North Dakota Small Business Development Center ~ University of North Dakota |Grand Forks SBDC Regional Center|BO|4200 James Ray Drive|Room 205|Grand Forks|ND|58202|||701-738-4851||http://www.ndsbdc.org/||10/19/2015
ED|SBDC|83294|249981|North Dakota Small Business Development Center ~ University of North Dakota |Minot SBDC Regional Center|BO|1925 S. Broadway|Suite 2|Minot|ND|58701|||701-857-8211||http://www.ndsbdc.org/||10/19/2015
ED|SBDC|83294|249982|North Dakota Small Business Development Center ~ University of North Dakota |Williston SBDC Regional Center|BO|113 4th Street East||Williston|ND|58801|||701-713-3839||http://www.ndsbdc.org/||12/21/2015
ED|SBDC|83294|507412|North Dakota Small Business Development Center ~ University of North Dakota |Bowman SBDC|BO|13-1/2 Divide Street East||Bowman|ND|58623|||701-523-5880|||bowman@ndsbdc.org|01/06/2017
ED|SBDC|83294|507413|North Dakota Small Business Development Center ~ University of North Dakota |Wahpeton SBDC|BO|800 6th Street North||Wahpeton|ND|58076|||701-671-2682|||wahpeton@ndsbdc.org|01/06/2017
ED|SBDC|83304|445553|Pennsylvania Small Business Development Centers Lead Office ~ University of Pennsylvania|Pennsylvania Small Business Development Center ~Shippensburg University|BO|1871 Old Main Drive|405 Grove Hall|Shippensburg|PA|17257|||||http://www.ship.edu/SBDC/|pasbdc@wharton.upenn.edu|07/29/2016
